PID,Face_Condition,Block,Trial,Face_image,Target_item,Target_type,Target_colour,Congruency,Attempt,Response,Correct,RT,Rating_score
2816635,Photo,6,19,Face_18,item_28_1,Kitchen,blue,Incongruent,1,space,1,1061.875,
2816636,Photo,6,17,Face_18,item_28_1,Kitchen,blue,Incongruent,1,space,1,1070.34,5
2816641,Photo,6,7,Face_5,item_28_1,Kitchen,blue,Incongruent,1,space,1,565,7
2816644,Schematic,6,57,Face_37,item_28_1,Kitchen,blue,Incongruent,1,space,1,585.72,4
2816647,Photo,6,12,Face_1,item_28_1,Kitchen,blue,Congruent,1,space,1,794.81,3
2816648,Schematic,6,43,Face_37,item_28_1,Kitchen,blue,Incongruent,1,space,1,634.78,5
2816649,Photo,6,43,Face_5,item_28_1,Kitchen,blue,Incongruent,1,space,1,647.265,4
2816656,Photo,6,61,Face_18,item_28_1,Kitchen,blue,Incongruent,1,space,1,695,9
2816660,Photo,6,1,Face_1,item_28_1,Kitchen,blue,Congruent,1,space,1,530.83,4
2816661,Schematic,6,29,Face_37,item_28_1,Kitchen,blue,Incongruent,1,space,1,725,9
2816665,Schematic,6,16,Face_37,item_28_1,Kitchen,blue,Incongruent,1,h,0,609.87,7
2816673,Photo,6,10,Face_5,item_28_1,Kitchen,blue,Incongruent,1,space,1,599,4
2816681,Photo,6,71,Face_1,item_28_1,Kitchen,blue,Congruent,1,space,1,623.22,7
2816687,Schematic,6,44,Face_37,item_28_1,Kitchen,blue,Incongruent,1,space,1,643,6
2816698,Photo,6,42,Face_1,item_28_1,Kitchen,blue,Congruent,1,space,1,535.75,5
2816709,Schematic,6,52,Face_37,item_28_1,Kitchen,blue,Incongruent,1,space,1,552,5
2816801,Schematic,6,19,Face_37,item_28_1,Kitchen,blue,Incongruent,1,space,1,706.39,5
2816804,Schematic,6,62,Face_37,item_28_1,Kitchen,blue,Incongruent,1,space,1,678,8
2816805,Schematic,6,55,Face_37,item_28_1,Kitchen,blue,Incongruent,1,space,1,1016.295,4
2816822,Photo,6,8,Face_1,item_28_1,Kitchen,blue,Congruent,1,space,1,585.505,5
2816866,Photo,6,60,Face_5,item_28_1,Kitchen,blue,Incongruent,1,space,1,704.04,6
2817018,Schematic,6,56,Face_37,item_28_1,Kitchen,blue,Incongruent,1,space,1,637,6
2816557,Photo,6,64,Face_6,item_28_2,Kitchen,green,Incongruent,1,space,1,556.9,3
2816574,Photo,6,9,Face_6,item_28_2,Kitchen,green,Incongruent,1,space,1,747.315,2
2816632,Photo,6,57,Face_6,item_28_2,Kitchen,green,Incongruent,1,space,1,873.45,5
2816640,Photo,6,40,Face_6,item_28_2,Kitchen,green,Incongruent,1,space,1,614.435,4
2816659,Photo,6,44,Face_6,item_28_2,Kitchen,green,Incongruent,1,space,1,670.2299998,3
2816701,Photo,6,27,Face_6,item_28_2,Kitchen,green,Incongruent,1,space,1,603.84,7
2816799,Photo,6,8,Face_6,item_28_2,Kitchen,green,Incongruent,1,space,1,568.59,2
2816557,Photo,6,65,Face_24,item_28_3,Kitchen,red,Congruent,1,space,1,568.11,7
2816574,Photo,6,44,Face_24,item_28_3,Kitchen,red,Congruent,1,space,1,859.345,3
2816632,Photo,6,3,Face_24,item_28_3,Kitchen,red,Congruent,1,space,1,729.71,5
2816640,Photo,6,27,Face_24,item_28_3,Kitchen,red,Congruent,1,space,1,710.22,1
2816659,Photo,6,28,Face_24,item_28_3,Kitchen,red,Congruent,1,space,1,842.9149999,4
2816701,Photo,6,58,Face_24,item_28_3,Kitchen,red,Congruent,1,space,1,696.87,
2816799,Photo,6,2,Face_24,item_28_3,Kitchen,red,Congruent,1,space,1,736.115,3
2816545,Photo,6,43,Face_26,item_28_4,Kitchen,yellow,Incongruent,1,space,1,753.885,8
2816555,Photo,6,23,Face_26,item_28_4,Kitchen,yellow,Incongruent,1,space,1,759.27,4
2816558,Schematic,6,43,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,975.12,1
2816562,Schematic,6,27,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,463.705,6
2816564,Schematic,6,33,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,817,7
2816567,Schematic,6,64,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,652.8950001,6
2816569,Photo,6,8,Face_6,item_28_4,Kitchen,yellow,Congruent,1,space,1,621.045,4
2816570,Schematic,6,20,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,2216.34,7
2816571,Schematic,6,69,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,478.3649999,9
2816572,Photo,6,56,Face_35,item_28_4,Kitchen,yellow,Congruent,1,space,1,622,5
2816573,Photo,6,47,Face_6,item_28_4,Kitchen,yellow,Congruent,1,space,1,744.8,4
2816575,Schematic,6,26,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,741.695,5
2816580,Photo,6,67,Face_6,item_28_4,Kitchen,yellow,Congruent,1,space,1,439.1450001,1
2816587,Photo,6,41,Face_35,item_28_4,Kitchen,yellow,Congruent,1,space,1,573.03,2
2816604,Schematic,6,67,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,965,3
2816610,Photo,6,18,Face_35,item_28_4,Kitchen,yellow,Congruent,1,space,1,926.905,6
2816616,Schematic,6,71,Face_37,item_28_4,Kitchen,yellow,Congruent,1,h,0,708.46,5
2816619,Schematic,6,18,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,853.725,4
2816622,Schematic,6,30,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,930.41,6
2816629,Schematic,6,2,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,586.79,7
2816631,Schematic,6,39,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,624.37,6
2816633,Schematic,6,69,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,689,6
2816635,Photo,6,60,Face_35,item_28_4,Kitchen,yellow,Congruent,1,space,1,814.635,3
2816636,Photo,6,19,Face_35,item_28_4,Kitchen,yellow,Congruent,1,space,1,2092.035,6
2816641,Photo,6,34,Face_26,item_28_4,Kitchen,yellow,Incongruent,1,space,1,573,9
2816644,Schematic,6,14,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,619.02,8
2816647,Photo,6,69,Face_6,item_28_4,Kitchen,yellow,Congruent,1,space,1,703.71,7
2816648,Schematic,6,50,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,1014.88,5
2816649,Photo,6,71,Face_26,item_28_4,Kitchen,yellow,Incongruent,1,space,1,624.92,3
2816656,Photo,6,53,Face_35,item_28_4,Kitchen,yellow,Congruent,1,space,1,727,8
2816660,Photo,6,33,Face_6,item_28_4,Kitchen,yellow,Congruent,1,space,1,467.35,4
2816661,Schematic,6,11,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,647,9
2816665,Schematic,6,70,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,1050.165,4
2816673,Photo,6,52,Face_26,item_28_4,Kitchen,yellow,Incongruent,1,space,1,693,3
2816681,Photo,6,7,Face_6,item_28_4,Kitchen,yellow,Congruent,1,space,1,1128.395,7
2816687,Schematic,6,67,Face_37,item_28_4,Kitchen,yellow,Incongruent,1,space,1,637,1
2816698,Photo,6,41,Face_6,item_28_4,Kitchen,yellow,Congruent,1,space,1,624.44,7
2816709,Schematic,6,6,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,573,7
2816801,Schematic,6,54,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,563.535,9
2816805,Schematic,6,70,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,652.96,1
2816822,Photo,6,63,Face_6,item_28_4,Kitchen,yellow,Congruent,1,space,1,614.455,1
2816866,Photo,6,63,Face_26,item_28_4,Kitchen,yellow,Incongruent,1,space,1,920.665,8
2817018,Schematic,6,51,Face_37,item_28_4,Kitchen,yellow,Congruent,1,space,1,776,5
2816545,Photo,6,64,Face_13,item_29_1,Kitchen,blue,Congruent,1,h,0,490.525,1
2816555,Photo,6,57,Face_13,item_29_1,Kitchen,blue,Congruent,1,h,0,838.125,6
2816558,Schematic,6,7,Face_37,item_29_1,Kitchen,blue,Congruent,1,h,0,795.05,7
2816562,Schematic,6,41,Face_37,item_29_1,Kitchen,blue,Congruent,1,h,0,832.555,6
2816564,Schematic,6,27,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,907,4
2816567,Schematic,6,15,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,636.035,2
2816569,Photo,6,54,Face_2,item_29_1,Kitchen,blue,Incongruent,1,space,1,599.33,4
2816570,Schematic,6,26,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,1605.565,6
2816571,Schematic,6,48,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,765.775,6
2816572,Photo,6,15,Face_29,item_29_1,Kitchen,blue,Congruent,1,space,1,1070,
2816573,Photo,6,64,Face_2,item_29_1,Kitchen,blue,Incongruent,1,h,0,1312.8,3
2816575,Schematic,6,11,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,640.55,3
2816580,Photo,6,59,Face_2,item_29_1,Kitchen,blue,Incongruent,1,space,1,476.655,4
2816587,Photo,6,72,Face_29,item_29_1,Kitchen,blue,Congruent,1,space,1,712.6900001,7
2816604,Schematic,6,1,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,952,6
2816610,Photo,6,10,Face_29,item_29_1,Kitchen,blue,Congruent,1,space,1,1226.575,8
2816616,Schematic,6,27,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,620.96,1
2816619,Schematic,6,45,Face_37,item_29_1,Kitchen,blue,Congruent,1,space,1,1062.145,7
2816622,Schematic,6,10,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,2055.55,2
2816629,Schematic,6,63,Face_37,item_29_1,Kitchen,blue,Congruent,1,h,0,656.495,5
2816631,Schematic,6,15,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,931.39,6
2816633,Schematic,6,31,Face_37,item_29_1,Kitchen,blue,Congruent,1,space,1,985,4
2816635,Photo,6,40,Face_29,item_29_1,Kitchen,blue,Congruent,1,space,1,2426.76,7
2816636,Photo,6,50,Face_29,item_29_1,Kitchen,blue,Congruent,1,space,1,1006.78,6
2816641,Photo,6,3,Face_13,item_29_1,Kitchen,blue,Congruent,1,h,0,1309,5
2816644,Schematic,6,9,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,903.47,5
2816647,Photo,6,63,Face_2,item_29_1,Kitchen,blue,Incongruent,1,space,1,1024.725,6
2816648,Schematic,6,1,Face_37,item_29_1,Kitchen,blue,Congruent,1,space,1,773.43,2
2816649,Photo,6,66,Face_13,item_29_1,Kitchen,blue,Congruent,1,space,1,776.71,6
2816656,Photo,6,18,Face_29,item_29_1,Kitchen,blue,Congruent,1,space,1,1062,9
2816660,Photo,6,22,Face_2,item_29_1,Kitchen,blue,Incongruent,1,space,1,602.775,5
2816661,Schematic,6,53,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,875,9
2816665,Schematic,6,44,Face_37,item_29_1,Kitchen,blue,Congruent,1,space,1,1867.34,7
2816673,Photo,6,46,Face_13,item_29_1,Kitchen,blue,Congruent,1,h,0,676,5
2816681,Photo,6,47,Face_2,item_29_1,Kitchen,blue,Incongruent,1,h,0,545.6249998,4
2816687,Schematic,6,59,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,1081,3
2816698,Photo,6,37,Face_2,item_29_1,Kitchen,blue,Incongruent,1,space,1,797.215,4
2816709,Schematic,6,26,Face_37,item_29_1,Kitchen,blue,Congruent,1,space,1,523,8
2816801,Schematic,6,43,Face_37,item_29_1,Kitchen,blue,Congruent,1,space,1,688.875,8
2816804,Schematic,6,19,Face_37,item_29_1,Kitchen,blue,Incongruent,1,space,1,832,2
2816805,Schematic,6,49,Face_37,item_29_1,Kitchen,blue,Congruent,1,space,1,594.045,6
2816822,Photo,6,39,Face_2,item_29_1,Kitchen,blue,Incongruent,1,h,0,567.335,3
2816866,Photo,6,66,Face_13,item_29_1,Kitchen,blue,Congruent,1,space,1,1401.005,2
2817018,Schematic,6,50,Face_37,item_29_1,Kitchen,blue,Congruent,1,h,0,590,1
2816557,Photo,6,23,Face_14,item_29_2,Kitchen,green,Congruent,1,space,1,678.9,1
2816574,Photo,6,16,Face_14,item_29_2,Kitchen,green,Congruent,1,space,1,606.755,2
2816632,Photo,6,2,Face_14,item_29_2,Kitchen,green,Congruent,1,space,1,1061.945,4
2816640,Photo,6,34,Face_14,item_29_2,Kitchen,green,Congruent,1,space,1,728.02,3
2816659,Photo,6,65,Face_14,item_29_2,Kitchen,green,Congruent,1,space,1,1631.17,5
2816701,Photo,6,50,Face_14,item_29_2,Kitchen,green,Congruent,1,space,1,1485.215,3
2816799,Photo,6,38,Face_14,item_29_2,Kitchen,green,Congruent,1,space,1,579.3100001,8
2816557,Photo,6,41,Face_33,item_29_3,Kitchen,red,Congruent,1,h,0,605.67,5
2816574,Photo,6,47,Face_33,item_29_3,Kitchen,red,Congruent,1,space,1,766.89,2
2816632,Photo,6,13,Face_33,item_29_3,Kitchen,red,Congruent,1,space,1,691.725,4
2816640,Photo,6,18,Face_33,item_29_3,Kitchen,red,Congruent,1,space,1,679.465,7
2816659,Photo,6,4,Face_33,item_29_3,Kitchen,red,Congruent,1,space,1,952.0650001,3
2816701,Photo,6,30,Face_33,item_29_3,Kitchen,red,Congruent,1,space,1,1574.625,6
2816799,Photo,6,56,Face_33,item_29_3,Kitchen,red,Congruent,1,space,1,666.505,9
2816545,Photo,6,44,Face_32,item_29_4,Kitchen,yellow,Incongruent,1,h,0,842.195,3
2816555,Photo,6,1,Face_32,item_29_4,Kitchen,yellow,Incongruent,1,space,1,924.16,5
2816558,Schematic,6,58,Face_37,item_29_4,Kitchen,yellow,Congruent,1,space,1,800.695,1
2816562,Schematic,6,19,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,627.3,7
2816564,Schematic,6,9,Face_37,item_29_4,Kitchen,yellow,Congruent,1,space,1,842,4
2816567,Schematic,6,52,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,736.895,3
2816569,Photo,6,40,Face_32,item_29_4,Kitchen,yellow,Congruent,1,space,1,779.845,7
2816570,Schematic,6,67,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,1300.495,6
2816571,Schematic,6,59,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,704.5150001,6
2816572,Photo,6,50,Face_9,item_29_4,Kitchen,yellow,Congruent,1,space,1,630,7
2816573,Photo,6,16,Face_32,item_29_4,Kitchen,yellow,Congruent,1,space,1,1140.145,6
2816575,Schematic,6,52,Face_37,item_29_4,Kitchen,yellow,Congruent,1,space,1,792.6,2
2816580,Photo,6,14,Face_32,item_29_4,Kitchen,yellow,Congruent,1,h,0,412.2,6
2816587,Photo,6,61,Face_9,item_29_4,Kitchen,yellow,Congruent,1,space,1,623.45,8
2816604,Schematic,6,55,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,1000,4
2816610,Photo,6,49,Face_9,item_29_4,Kitchen,yellow,Congruent,1,space,1,703.935,4
2816616,Schematic,6,18,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,776.685,5
2816619,Schematic,6,42,Face_37,item_29_4,Kitchen,yellow,Congruent,1,space,1,617.875,4
2816622,Schematic,6,65,Face_37,item_29_4,Kitchen,yellow,Congruent,1,space,1,1897.27,6
2816629,Schematic,6,24,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,640.085,6
2816631,Schematic,6,33,Face_37,item_29_4,Kitchen,yellow,Congruent,1,space,1,717.74,4
2816635,Photo,6,62,Face_9,item_29_4,Kitchen,yellow,Congruent,1,space,1,2257.51,3
2816636,Photo,6,33,Face_9,item_29_4,Kitchen,yellow,Congruent,1,space,1,746.78,2
2816641,Photo,6,12,Face_32,item_29_4,Kitchen,yellow,Incongruent,1,space,1,757,2
2816644,Schematic,6,60,Face_37,item_29_4,Kitchen,yellow,Congruent,1,space,1,708.325,2
2816648,Schematic,6,6,Face_37,item_29_4,Kitchen,yellow,Congruent,1,space,1,760.5,5
2816649,Photo,6,15,Face_32,item_29_4,Kitchen,yellow,Incongruent,1,space,1,623.21,3
2816656,Photo,6,6,Face_9,item_29_4,Kitchen,yellow,Congruent,1,space,1,1136,9
2816660,Photo,6,8,Face_32,item_29_4,Kitchen,yellow,Congruent,1,space,1,587.11,6
2816661,Schematic,6,34,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,1161,8
2816665,Schematic,6,33,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,1095.52,6
2816673,Photo,6,26,Face_32,item_29_4,Kitchen,yellow,Incongruent,1,space,1,717,4
2816681,Photo,6,63,Face_32,item_29_4,Kitchen,yellow,Congruent,1,space,1,943.7100003,5
2816687,Schematic,6,34,Face_37,item_29_4,Kitchen,yellow,Congruent,1,space,1,861,1
2816698,Photo,6,8,Face_32,item_29_4,Kitchen,yellow,Congruent,1,space,1,700.77,8
2816709,Schematic,6,72,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,715,5
2816801,Schematic,6,44,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,531.82,3
2816804,Schematic,6,22,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,613,2
2816805,Schematic,6,28,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,651.365,1
2816822,Photo,6,10,Face_32,item_29_4,Kitchen,yellow,Congruent,1,space,1,1795.245,4
2817018,Schematic,6,55,Face_37,item_29_4,Kitchen,yellow,Incongruent,1,space,1,696,3
2816545,Photo,6,40,Face_34,item_3_1,Garden,blue,Congruent,1,h,1,2467.675,3
2816555,Photo,6,71,Face_34,item_3_1,Garden,blue,Congruent,1,h,1,738.37,7
2816558,Schematic,6,21,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,708.005,1
2816562,Schematic,6,3,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,547.115,6
2816564,Schematic,6,42,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,802,6
2816567,Schematic,6,11,Face_37,item_3_1,Garden,blue,Incongruent,1,h,1,911.415,7
2816569,Photo,6,5,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,1125.085,6
2816570,Schematic,6,8,Face_37,item_3_1,Garden,blue,Incongruent,1,h,1,1305.615,6
2816571,Schematic,6,51,Face_37,item_3_1,Garden,blue,Incongruent,1,h,1,541.9050001,1
2816572,Photo,6,45,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,613,8
2816573,Photo,6,49,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,1176.595,7
2816575,Schematic,6,68,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,1080.48,7
2816580,Photo,6,11,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,533.005,3
2816587,Photo,6,53,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,699.455,3
2816604,Schematic,6,10,Face_37,item_3_1,Garden,blue,Incongruent,1,h,1,605,9
2816610,Photo,6,45,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,672.405,7
2816616,Schematic,6,66,Face_37,item_3_1,Garden,blue,Incongruent,1,h,1,589.485,4
2816619,Schematic,6,34,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,1383.645,6
2816622,Schematic,6,32,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,863.4949999,8
2816629,Schematic,6,14,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,432.44,6
2816631,Schematic,6,43,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,705.19,4
2816633,Schematic,6,18,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,979,3
2816635,Photo,6,3,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,886.3499999,2
2816636,Photo,6,5,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,684.16,6
2816641,Photo,6,66,Face_34,item_3_1,Garden,blue,Congruent,1,h,1,728,6
2816644,Schematic,6,38,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,521.785,8
2816647,Photo,6,26,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,1169.02,4
2816648,Schematic,6,53,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,711.465,6
2816649,Photo,6,46,Face_34,item_3_1,Garden,blue,Congruent,1,h,1,730.01,4
2816656,Photo,6,58,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,2297,9
2816660,Photo,6,67,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,495.495,5
2816661,Schematic,6,54,Face_37,item_3_1,Garden,blue,Incongruent,1,h,1,657,6
2816665,Schematic,6,63,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,763.995,6
2816673,Photo,6,66,Face_34,item_3_1,Garden,blue,Congruent,1,h,1,741,6
2816681,Photo,6,55,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,904.4499998,7
2816687,Schematic,6,4,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,683,3
2816698,Photo,6,40,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,818.315,3
2816709,Schematic,6,42,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,619,8
2816801,Schematic,6,60,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,589.765,7
2816804,Schematic,6,7,Face_37,item_3_1,Garden,blue,Incongruent,1,h,1,606,2
2816805,Schematic,6,54,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,1035.12,6
2816822,Photo,6,68,Face_20,item_3_1,Garden,blue,Incongruent,1,h,1,622.74,1
2817018,Schematic,6,24,Face_37,item_3_1,Garden,blue,Congruent,1,h,1,770,2
2816545,Photo,6,28,Face_33,item_3_2,Garden,green,Incongruent,1,h,1,498.465,4
2816555,Photo,6,30,Face_33,item_3_2,Garden,green,Incongruent,1,h,1,687.29,6
2816558,Schematic,6,55,Face_37,item_3_2,Garden,green,Congruent,1,h,1,1232.585,2
2816562,Schematic,6,33,Face_37,item_3_2,Garden,green,Congruent,1,h,1,627.88,6
2816564,Schematic,6,58,Face_37,item_3_2,Garden,green,Congruent,1,h,1,559,6
2816567,Schematic,6,55,Face_37,item_3_2,Garden,green,Incongruent,1,h,1,655.4299999,8
2816569,Photo,6,44,Face_18,item_3_2,Garden,green,Congruent,1,h,1,902.225,1
2816570,Schematic,6,49,Face_37,item_3_2,Garden,green,Incongruent,1,h,1,796.925,1
2816571,Schematic,6,34,Face_37,item_3_2,Garden,green,Incongruent,1,h,1,1154.665,3
2816572,Photo,6,26,Face_21,item_3_2,Garden,green,Incongruent,1,h,1,650,4
2816573,Photo,6,14,Face_18,item_3_2,Garden,green,Congruent,1,h,1,1426.07,1
2816575,Schematic,6,50,Face_37,item_3_2,Garden,green,Congruent,1,h,1,688.455,2
2816580,Photo,6,26,Face_18,item_3_2,Garden,green,Congruent,1,h,1,598.9699999,5
2816587,Photo,6,65,Face_21,item_3_2,Garden,green,Incongruent,1,h,1,617.415,3
2816604,Schematic,6,16,Face_37,item_3_2,Garden,green,Incongruent,1,h,1,749,6
2816610,Photo,6,58,Face_21,item_3_2,Garden,green,Incongruent,1,h,1,1182.925,3
2816616,Schematic,6,17,Face_37,item_3_2,Garden,green,Incongruent,1,h,1,1027.485,8
2816619,Schematic,6,59,Face_37,item_3_2,Garden,green,Congruent,1,h,1,618.895,5
2816622,Schematic,6,34,Face_37,item_3_2,Garden,green,Congruent,1,h,1,923.9500001,3
2816629,Schematic,6,40,Face_37,item_3_2,Garden,green,Congruent,1,h,1,590.885,7
2816631,Schematic,6,50,Face_37,item_3_2,Garden,green,Congruent,1,h,1,912.28,6
2816633,Schematic,6,33,Face_37,item_3_2,Garden,green,Congruent,1,h,1,1240,9
2816635,Photo,6,39,Face_21,item_3_2,Garden,green,Incongruent,1,h,1,715.245,3
2816636,Photo,6,15,Face_21,item_3_2,Garden,green,Incongruent,1,h,1,1087.08,8
2816641,Photo,6,1,Face_33,item_3_2,Garden,green,Incongruent,1,h,1,849,4
2816644,Schematic,6,5,Face_37,item_3_2,Garden,green,Congruent,1,h,1,610.21,1
2816647,Photo,6,21,Face_18,item_3_2,Garden,green,Congruent,1,h,1,1010.485,6
2816648,Schematic,6,4,Face_37,item_3_2,Garden,green,Congruent,1,h,1,1262.04,5
2816649,Photo,6,56,Face_33,item_3_2,Garden,green,Incongruent,1,h,1,812.43,2
2816656,Photo,6,41,Face_21,item_3_2,Garden,green,Incongruent,1,h,1,1086,6
2816660,Photo,6,21,Face_18,item_3_2,Garden,green,Congruent,1,h,1,557.9449999,4
2816661,Schematic,6,40,Face_37,item_3_2,Garden,green,Incongruent,1,h,1,714,4
2816665,Schematic,6,55,Face_37,item_3_2,Garden,green,Congruent,1,h,1,670.055,4
2816673,Photo,6,18,Face_33,item_3_2,Garden,green,Incongruent,1,h,1,1269,5
2816681,Photo,6,68,Face_18,item_3_2,Garden,green,Congruent,1,h,1,798.6599999,6
2816687,Schematic,6,66,Face_37,item_3_2,Garden,green,Congruent,1,h,1,1044,1
2816698,Photo,6,21,Face_18,item_3_2,Garden,green,Congruent,1,h,1,1232.125,3
2816709,Schematic,6,68,Face_37,item_3_2,Garden,green,Congruent,1,h,1,614,6
2816801,Schematic,6,64,Face_37,item_3_2,Garden,green,Congruent,1,h,1,546.835,6
2816804,Schematic,6,59,Face_37,item_3_2,Garden,green,Incongruent,1,h,1,712,2
2816805,Schematic,6,69,Face_37,item_3_2,Garden,green,Congruent,1,h,1,645.995,5
2816822,Photo,6,12,Face_18,item_3_2,Garden,green,Congruent,1,h,1,734.935,5
2816866,Photo,6,23,Face_33,item_3_2,Garden,green,Incongruent,1,h,1,1267.04,6
2817018,Schematic,6,30,Face_37,item_3_2,Garden,green,Congruent,1,h,1,761,5
2816557,Photo,6,59,Face_9,item_3_3,Garden,red,Incongruent,1,h,1,676.22,3
2816574,Photo,6,42,Face_9,item_3_3,Garden,red,Incongruent,1,h,1,878.715,2
2816632,Photo,6,53,Face_9,item_3_3,Garden,red,Incongruent,1,h,1,725.435,5
2816640,Photo,6,43,Face_9,item_3_3,Garden,red,Incongruent,1,h,1,637.01,6
2816659,Photo,6,70,Face_9,item_3_3,Garden,red,Incongruent,1,h,1,836.9150001,4
2816701,Photo,6,15,Face_9,item_3_3,Garden,red,Incongruent,1,h,1,1216.08,6
2816799,Photo,6,26,Face_9,item_3_3,Garden,red,Incongruent,1,h,1,768.865,1
2816557,Photo,6,70,Face_31,item_3_4,Garden,yellow,Congruent,1,h,1,585.665,8
2816574,Photo,6,40,Face_31,item_3_4,Garden,yellow,Congruent,1,h,1,998.155,6
2816632,Photo,6,62,Face_31,item_3_4,Garden,yellow,Congruent,1,h,1,662.12,6
2816640,Photo,6,64,Face_31,item_3_4,Garden,yellow,Congruent,1,h,1,848.005,6
2816659,Photo,6,13,Face_31,item_3_4,Garden,yellow,Congruent,1,h,1,738.0600001,4
2816701,Photo,6,26,Face_31,item_3_4,Garden,yellow,Congruent,1,h,1,835.215,3
2816799,Photo,6,36,Face_31,item_3_4,Garden,yellow,Congruent,1,h,1,735.7300001,4
2816545,Photo,6,50,Face_24,item_30_1,Kitchen,blue,Congruent,1,h,0,653.16,7
2816555,Photo,6,26,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,857.39,5
2816558,Schematic,6,52,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,1271.285,2
2816562,Schematic,6,24,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,510.33,6
